author_id	name
8054	Sandra Markle
8055	Mark Robert Rank
8056	Kenneth Gatland
8057	Victoria Chancellor
8058	Roberta
8059	Robert M Pirsig
8060	Zlata Filipovic
8061	William W. Johnstone
8062	Nava Renek
8063	Dee Brestin
8064	Kathy Troccoli
8065	Marjorie Winn
8066	Abbot George Burke
8067	Covert Bailey
8068	Lewis Gannett
8069	Alan Brennert
8070	Kuki Gallmann
8071	Tom Defalco
8072	Richard Mason
8073	Roberto G. Fernandez
8074	Tadahiko Nagao
8075	Isamu Saito
8076	Gustavo Perez-Firmat
8077	Joanne McClellan Egnor
8078	Dr. Wayne W. Dyer
8079	John Norman
8080	Michele Slung
8081	Albert Uderzo
8082	Emma Forrest
8083	Bill Murphy
8084	Peter Wood
8085	G. Eason
8086	William Least Heat-Moon
8087	Christobel Kent
8088	Rosie Thomas
8089	Maggie O'Farrell
8090	Sharon Butala
8091	Paddy Ryan
8092	Paul Erdman
8093	Katja M. Werker
8094	Maryse Wolinski
8095	Linda Fairstein
8096	Terry Tempest Williams
8097	Let's Go Inc.
8098	Helga Tiscenko
8099	Robert Bosnak
8100	Robert Dessaix
8101	Susan M. Lark
8102	Elizabeth Somer
8103	Robert Stone
8104	Stanley Karnow
8105	Gail Evans
8106	Vickie L. Bane
8107	Lina Visconti
8108	Donna May Gibbs Carpenter
8109	Frank
8110	Manuel Vázquez Montalbán
8111	Manuel Vazquez Montalban
8112	India Knight
8113	George Hughes
8114	Steven Levy
8115	Margaret Lawrence
8116	Paula Weideger
8117	Gordon Honeycombe
8118	Colin Turnbull
8119	Colson Whitehead
8120	Harald Gerlach
8121	Market House Books Ltd.
8122	Rosalind Fergusson
8123	Michael D. Hutt
8124	Thomas W. Speh
8125	Steven V. Roberts
8126	Dan Zevin
8127	Glenn Frankel
8128	Gilda Radner
8129	Anne Michaels
8130	Quint Buchholz
8131	John Maddox Roberts
8132	A Oswald
8133	Juliet Schor
8134	Betsy Taylor
8135	Ed Glinert
8136	Atima Srivastava
8137	Giò Waeckerlin Induni
8138	Lisa Scott
8139	Dagmar Roth
8140	Sharon Maas
8141	Amelie Fried
8142	Sneaky P. Brown
8143	Carina Klein
8144	Susan Carroll
8145	Marcel Bieger
8146	Eveline Passet
8147	James Ellison
8148	Dian Fossey
8149	Wolfgang Büscher
8150	Robert Merle
8151	Christel Gersch
8152	Gerda Bean
8153	N.H. Kleinbaum
8154	Luigi Guicciardi
8155	Katharina Schmidt
8156	McDowell Bryson
8157	Adele Ziminski
8158	Shifra Horn
8159	Dalya Bilu
8160	J. M. Synge
8161	Tim Robinson
8162	Lynne S. Schwartz
8163	Tommy Hays
8164	Loretta Lynn
8165	Patsi Bale Cox
8166	Sidney Poitier
8167	Gordon MacKenzie
8168	Paul Grescoe
8169	Annette DeLore
8170	John Hughes
8171	Deirdre Corey
8172	Lisa Birnbach
8173	Patricia Marx
8174	Linda Tschirhart Sanford
8175	Mary Ellen Donovan
8176	Charles L. Calia
8177	Arianna Huffington
8178	Bill Maher
8179	Denis Waitley
8180	Elle Eggels
8181	Margaret Lee Braun
8182	Theo Colborn
8183	Nancy M. Stuart
8184	Joanne K. Rowling
8185	Jean-Claude Gotting
8186	Jean-Françoi
8187	Emilie Richards
8188	Miriam Ali
8189	Outside Magazine Editors
8190	Nick Thorpe
8191	Bentley  Little
8192	John Skipp And Craig Spector
8193	Shaun Hutson
8194	Jesse Hunter
8195	Jr.
8196	Richard Henry Dana
8197	Thomas Philbrick
8198	Raisa Gorbachev
8199	David Floyd
8200	Helen Hunt Jackson
8201	J. B. Calchman
8202	Thalassa Ali
8203	Stephen Glass
8204	Pat Mulcahy
8205	Dorothy Bryant
8206	Edidt Geever
8207	Angus Calder
8208	Marion A. Kaplan
8209	Nella Larsen
8210	Thadious M. Davis
8211	Charles Portis
8212	Witi Ihimaera
8213	Jann Mitchell
8214	Connie Lightner
8215	Terri Crisp
8216	Samantha Glen
8217	Joey Green
8218	Rod McQueen
8219	Michael J. Fox
8220	Margaret Laurence
8221	B. Alison Weir
8222	Alison Weir
8223	Peter Gzowski
8224	Alvin F. Poussaint
8225	William K. Hartmann
8226	Garrett Sutton
8227	Jonas Ridderstrale
8228	Kjell Nordström
8229	Kjell Nordstrom
8230	Howard Dean
8231	Dennis Kucinich
8232	Studs Terkel
8233	Reverend Al Sharpton
8234	Karen Hunter
8235	James Hynes
8236	Erik S. Rosenaa
8237	Ted Michener
8238	Mark Jacobson
8239	Sarah Zettel
8240	David Layton
8241	K. C. Cole
8242	Daniel Halpern
8243	Hyemeyohsts Storm
8244	Edward Blishen
8245	Brian Wildsmith
8246	Tessa Bielecki
8247	Regina Sara Ryan
8248	Masters
8249	Russell Grant
8250	Vicky Emptage
8251	Gabriel Horn
8252	White Deer Of Autumn
8253	Nader E Khalili
8254	Jalaloddin Rumi
8255	George Burns
8256	Jack Gregory
8257	Carol Drinkwater
8258	D. H. LAWRENCE
8259	Mark Schorer
8260	Celia Barker Lottridge
8261	Peter Ralph
8262	Judy Delton
8263	Blanche Sims
8264	Tony Goldwyn
8265	Kate Burton
8266	Ania Szado
8267	A. L. Kennedy
8268	Mary MacCarthy
8269	Alayne Main
8270	Alec Ross
8271	Tabitha King
8272	Laura Fraser
8273	David Daiches
8274	Element Books Ltd.
8275	Peg Kehret
8276	Carla Neggers
8277	Benjamin Zephaniah
8278	Mary Ann Hoberman
8279	Deborah Savage
8280	Lisa Falkenstern
8281	Cliff Nielsen
8282	Andrew Eames
8283	Wendy Boorer
8284	Andrew A. Rooney
8285	John Lawrence
8286	Peter Haining
8287	David Edmonds
8288	John Eidinow
8289	Glenn Yeffeth
8290	David Gerrold
8291	Robert Aunger
8292	Steven Pinker
8293	John Grafton
8294	Mort Rosenblum
8295	Peter Spiegelman
8296	Allan W. Eckert
8297	Andrea Barrett
8298	Elizabeth Sachs
8299	Barthe Declements
8300	Christopher Greimes
8301	Ruth White
8302	Katherine Ayres
8303	Sook Nyul Choi
8304	Fred Graver
8305	Peggy Woodford
8306	John Gollings
8307	Madeleine Bourdouxhe
8308	Jennifer Bassett
8309	Andrew Parkin
8310	P.D. James
8311	Gaetan Soucy
8312	David Levien
8313	Regina McBride
8314	Abbie Zabar
8315	Larry Watson
8316	Paula L. Woods
8317	Tom Alibrandi
8318	Bill Wassmuth
8319	Brenda Peterson
8320	Steven Owen Godersky
8321	B. Traven
8322	Jean P. Sasson
8323	Suzy Spencer
8324	Rita Moonsammy
8325	Yatri
8326	Lisle
8327	Robert H Waterman
8328	Thomas J Peters
8329	Tom Peters
8330	Lyndell
8331	Sir Richard Branson
8332	R.A. MacAvoy
8333	J.-P. Mayer
8334	Ann Martin
8335	Cameron Judd
8336	Berniece Rabe
8337	Harvey Kidder
8338	Joan Rawlins Biggar
8339	Kay Salem
8340	Ken Leebow
8341	Paul Joffe
8342	Marty Bucella
8343	Betty Baker
8344	Thom Jones
8345	Dudley Randall
8346	Floyd
8347	Wallace Fowlie
8348	Pearson Education
8349	Susan Feuer
8350	Bernadine Healy
8351	Peter Mcdonough
8352	Alex Chadwick/ NPR
8353	Judith Ivey
8354	Debra Monk
8355	Dale Hull
8356	Dave Longaberger
8357	Tami Longaberger
8358	Ellis Vidler
8359	Violet Winspear
8360	Darryl London
8361	Joyce Landorf Heatherley
8362	Richard Dean Rosen
8363	Peter Abrahams
8364	Colin Harrison
8365	Maria Shriver
8366	Oriah
8367	Richie Tankersley Cusick
8368	Nicholas Adams
8369	Keith Parkinson
8370	Sarton May
8371	Lori Foster
8372	Janelle Dennison
8373	Jill Jones
8374	Shana Abe
8375	Emma Holly
8376	Gary Brandner
8377	Linda Ladd
8378	Jack L. CHALKER
8379	Patricia Phillips
8380	Julie Beard
8381	Laurie McBain
8382	Andrea Parnell
8383	Catherine Lanigan
8384	Jill Barnett
8385	Stephen Bury
8386	Marlena De Blasi
8387	Aliza Sherman
8388	Gregg Olsen
8389	Daphne Gottlieb
8390	Daniel Drennan
8391	Peg Kerr
8392	John F. Kennedy
8393	Gordan Korman
8394	Rosalind Greenberg
8395	Elaine St. James
8396	Laurie Abkemeier
8397	Richard Eyre
8398	Linda Eyre
8399	Jonathan Berent
8400	Ken Merrell
8401	Phyllis Gates
8402	Patricia Briggs
8403	Holly Lisle
8404	L.J. Smith
8405	L. J. Smith
8406	Larry Dixon
8407	Larry Elmore
8408	Ru Emerson
8409	Ellen Guon
8410	David Trotter
8411	Charlotte Mitchell
8412	Debra Ginsberg
8413	Josepha Sherman
8414	Ian J. Burton
8415	Purple Ronnie
8416	Teresa Crane
8417	François Ricard
8418	François Kérel
8419	Jack Clifford Smith
8420	Douglas R. Hofstadter
8421	Nick Meglin
8422	Diane Meglin
8423	Lauren Jarrett
8424	Lisa Lenard
8425	Nan Phifer
8426	Cathy Ann Johnson
8427	BERNARD POULIN
8428	Lin Wellford
8429	Michael Meyer
8430	Alwyn Crawshaw
8431	Juliet Bawden
8432	James Van Praagh
8433	Maurizio Bongianni
8434	Stevie Daniels
8435	D.G. Hessayon
8436	D.G.
8437	Dr. Hessayon
8438	Lois Hole
8439	Derek Fell
8440	Debbie Patterson
8441	Andy Baggott
8442	Adrian Forsyth
8443	Laurel Aziz
8444	Barbara Ganim
8445	Susan Fox
8446	Judy Jones
8447	William Wilson
8448	Terence Dickinson
8449	C. W. Metcalf
8450	Roma Felible
8451	W. L. Wilmshurst
8452	Derek Nelson
8453	Alec Waugh
8454	Gertrud Wittich
8455	Friedrich Dürrenmatt
8456	Björn Larsson
8457	Jörg Scherzer
8458	Urs Widmer
8459	Joan Druett
8460	Joyce Johnson
8461	Thomas Nils Lindquist
8462	Tommy Simpson
8463	Lisa Hammel
8464	William Bennett Seitz
8465	Mary Francis Shura
8466	Harry Mazer
8467	Pike
8468	Ellen Conford
8469	Cherie Bennett
8470	Janet Kovalcik
8471	Carol Keeffe
8472	Ellen Gunderson Traylor
8473	John F. Walvoord
8474	Alpha Staff
8475	Shelley O'Hara
8476	James P. Caher
8477	John M. Caher
8478	Patricia Waynant
8479	David Galloway
8480	Kurt Cobain
8481	William H. Armstrong
8482	James Barkley
8483	Edward P. Jones
8484	Edmund White
8485	Deborah Ford
8486	Olivia Judson
8487	Catherine Clinton
8488	Cortney Davis
8489	Howard Stern
8490	Kirk Mitchell
8491	John Stossel
8492	Starbuck O'Dwyer
8493	Lori Alvord
8494	Elizabeth Cohen Van Pelt
8495	Terry Jones
8496	Sanyika Shakur
8497	Monster Kody Scott
8498	A. J. Orde
8499	Sheri S Tepper
8500	Aaron Elkins
8501	Aaron J. Elkins
8502	Andrew Tobias
8503	Jane Bicks
8504	Milli Nickell
8505	Gary Land
8506	Montague Summers
8507	Kelsey Grammer
8508	Rose Block
8509	Delilah Ahrendt
8510	Michael Kerrigan
8511	Matt Cohen
8512	Patricia Jeffery
8513	Jeff Davidson Jeffrey P.; Davidson
8514	Margaret Wander Bonanno
8515	Elena Poniatowska
8516	Walter Jon Williams
8517	John Peel
8518	David R. Olson
8519	John McCormick
8520	Bronwyn Williams
8521	Dominique Lapierre
8522	Sara Dowse
8523	Beth Yahp
8524	Douglas Rushkoff
8525	Arturo Perez- Reverte
8526	David Wharry
8527	Lyndon Baines Johnson
8528	Michael Jordan
8529	Susan Beth Pfeffer
8530	Lynn Gamwell
8531	Nancy Tomes
8532	Marie B. Salazar
8533	Brenda Wilkinson
8534	Pauline Brown
8535	Lee Stringer
8536	J. Dennis Deitz
8537	Richard Grimes
8538	Susan Quinn
8539	Leo Pennanen
8540	Eric Knight
8541	Josefa Heifetz
8542	Torey L. Hayden
8543	Robin Williams
8544	Karen A. Signell
8545	Keith Laumer
8546	Austin Tappan Wright
8547	Sherman Alexie
8548	Flavia
8549	Colin Higgins
8550	Erik Weihenmayer
8551	Tyrone T. Thomas
8552	Karle Dickerson
8553	Susan Kenney
8554	Annette Lévy-Willard
8555	Georgeson V
8556	Ursula Markham
8557	Chogyam Trungpa
8558	Gene Wolfe
8559	Robert Llewellyn
8560	Jacques Lacarrière
8561	Jack Jones
8562	Rachel Kaberry
8563	Amy K. Brown
8564	David Farland
8565	Kevin Brooks
8566	Deborah McDowell
8567	Roderick MacLeish
8568	Rainer Maria Rilke
8569	M.D. Herter Norton
8570	Daniel Handler
8571	Lance Gould
8572	H Roberts Design
8573	Catullus
8574	David Mulroy
8575	Pat Croce
8576	Bill Lyon
8577	Richard Price
8578	Tony Britton
8579	Ann Powers
8580	Gwynedd M. Hudson
8581	David Ambrose
8582	Edward Hoagland
8583	Phil Parks
8584	Phyllis Raybin Emert
8585	Jael
8586	Ursula Burkowski
8587	Christopher Davis
8588	Ron Nyswaner
8589	Annie Smith
8590	Ann Ripley
8591	Avery Thorne
8592	Meek
8593	Sydney Biddle Barrows
8594	William Novak
8595	Holger Freese
8596	Helga Krüger
8597	Brigitte Wolters
8598	Mary Mapes Dodge
8599	Children's Classics
8600	Jeannie Sakol
8601	Rexanne Becnel
8602	Colleen L. Reece
8603	Elizabeth Coatsworth
8604	Michael Viner
8605	Stefan Rudnicki
8606	Roger Rees
8607	Laurie Gwen Shapiro
8608	Vera Neville
8609	Marina Zwetajewa
8610	Heinz G. Konsalik
8611	Eva-Christiane Wetterer
8612	Joanne Horniman
8613	Sa Shan
8614	Werner Richter
8615	Betsy Schmitt
8616	Aeron Clement
8617	Fabienne Marsh
8618	Donna Huston Murray
8619	Johanna Hurwitz
8620	Terri Fields
8621	Steinunn Sigurdardóttir
8622	Coletta Bürling
8623	Noëlle Châtelet
8624	Daniel Mason
8625	Bertolt Brecht
8626	Harry Mulisch
8627	Maria Csollány
8628	Sophokles
8629	Russell Munson
8630	Jeannie Ebner
8631	Robert Schneider
8632	R. Spill
8633	Janice Carlisle
8634	Raymond R. MacCurdy
8635	Elia Kazan
8636	Brian Johnston
8637	Margaret Craven
8638	Sinclair Lewis
8639	Frank Kermode
8640	Deborah Levy
8641	D.H. Lawrence
8642	Robin Morgan
8643	Edmund Rostand
8644	Mary Clearman Blew
8645	Pauline Rosenau
8646	Carolyn McVickar Edwards
8647	Jonn Mumford
8648	Thomas Erskine
8649	Jennifer Lash
8650	Mel Blanc
8651	Philip Bashe
8652	George Dangerfield
8653	Sam Shepard
8654	Ludwig Thoma
8655	Ursula Segebrecht
8656	Dave Bowler
8657	Bryan Dray
8658	Giovanni Bandini
8659	Verity Campbell
8660	Virginia Trioli
8661	Phil Kuntz
8662	Nancy Snow
8663	Simon Colvey
8664	Robert M. Eversz
8665	Marianne Wood
8666	Ken Catran
8667	Helen Hodgman
8668	Rene Delorm
8669	Janice Harrell
8670	Joan Elizabeth Lloyd
8671	Susan M. Love
8672	Susan M. Love M.D.
8673	Karen Lindsey
8674	Ann Copeland
8675	Evelyn Rogers
8676	Sonya Birmingham
8677	Katherine Sutcliffe
8678	Kathryn Atwood
8679	Laura Kinsale
8680	Yuri Rubinsky
8681	Ian Wiseman
8682	Marci Shimoff
8683	Car
8684	Mj Rose
8685	Josephine Hart
8686	Elizabeth Dewberry Vaughn
8687	Laura Reese
8688	Barry Gifford
8689	Peter Lawrence
8690	Richard Rosen
8691	Betty Mahmoody
8692	Arnold D. Dunchock
8693	Hans Pfitzinger
8694	Petra Hrabak
8695	Rita Seuß
8696	Grace Gershuny
8697	Deborah L. Martin
8698	Diana Wells
8699	Jacob Ludwig Carl Grimm
8700	Jacob W. Grimm
8701	Wilhelm Gri
8702	Candace Bahouth
8703	Clay Perry
8704	Ippy Patterson
8705	Sara B. Stein
8706	Andrew Stoker
8707	Sasha Williamson
8708	William Warriner
8709	Maryjo Koch
8710	Rene Bergh
8711	Mary Kidd
8712	Alan Watts
8713	Nancy Toder
8714	Sylvia Brownrigg
8715	Charlotte J. Beck
8716	Steve Smith
8717	Alan W. Watts
8718	John Goldstein
8719	Manuela Soares
8720	Celina Spiegel
8721	Christina Buchmann
8722	Monica Furlong
8723	Mark Garland
8724	Elizabeth Lesser
8725	Anya Weinstein
8726	Michael Newton
8727	Jeremy Tambling
8728	Hablot K. Browne
8729	Han Nolan
8730	Michael Kilian
8731	Judith Viorst
8732	Lynn Solotaroff
8733	Ronald Blythe
8734	Harold N.
8735	M.D. Levinson
8736	Martha Manning
8737	Ian Irvine
8738	Leon Garfield
8739	Baz Luhrmann
8740	Craig Pearce
8741	William Sh
8742	Joanna Russ
8743	Dwight Yoakam
8744	Harold Bloomfield M.D.
8745	Sharon Janis
8746	Joy Sikorski
8747	Wu Wei
8748	Ram Dass
8749	Karen Casey
8750	Harpersanfrancisco
8751	Dave Marsh
8752	Steve Hagen
8753	John Bradshaw
8754	Stephen Fender
8755	Gail McMeekin
8756	Marc Gafni
8757	Jon Kabat-Zinn
8758	Michael Toms
8759	Keith Jarrett
8760	Julia
8761	Jeffrey E. Young
8762	Janet S. Klosko
8763	Aaron T. Beck
8764	John Chaffee
8765	Thomas Ayres
8766	Patricia Lynn Reilly
8767	Mark Nepo
8768	John A. Tracy CPA
8769	Christine Westermann
8770	Petru Popescu
8771	Crawford Kilian
8772	Jack Gaver
8773	David Copperfield
8774	William M Thackeray
8775	Harald Hellmann
8776	Norman F. Cantor
8777	Peter Israel
8778	Lesley Hazleton
8779	Keith Haviland
8780	Dina Gray
8781	Ben Salama
8782	Jennifer Niederst
8783	Phillip Giroux
8784	Bob Beckstrom
8785	Lance Walheim
8786	The Edi
8787	Roland E. Larson
8788	Bruce H. Edwards
8789	Robert P. Hostet
8790	Berlitz Guides
8791	Isaac Adamson
8792	Helen Prejean
8793	L.M. Boyd
8794	Brian Freemantle
8795	Mark Arax
8796	Rick Wartzman
8797	Armin A. Brott
8798	Jennifer Ash
8799	Mick Jackson
8800	Pierre Boulle
8801	Timothy Egan
8802	Julie Hecht
8803	John Feinstein
8804	Walter Mercado
8805	PAUL (ED) ATTERBURY
8806	Herman J. Viola
8807	Jan S. Danis
8808	Carolyn J. Margolis
8809	Kenneth Copeland
8810	Gloria Copeland
8811	James F. Dunnigan
8812	Clay Reynolds
8813	Heather MacDonald
8814	Lauren Steinhauer
8815	Laura Miller
8816	Adam Begley
8817	Daniel J. Boorstin
8818	James C. Collins
8819	Jerry I. Porras
8820	Shunryu Suzuki
8821	Trudy Dixon
8822	Richard Baker
8823	Huston Sm
8824	Alice Joyce Davidson
8825	Victoria Marshall
8826	John Weisman
8827	Bill Barnes
8828	Clair Alan Brown
8829	Eric A. Kimmel
8830	Jon Goodell
8831	Kristoffer J. Buquet
8832	Dorit Bader Whiteman
8833	Corey Sandler
8834	Richard Ellis
8835	Jane Fonda
8836	Louise Bates Ames
8837	Frances L. Ilg
8838	Charlotte Brontï¿1/2
8839	Margaret Smith
8840	Moya Costello
8841	Ellen Kushner
8842	Faith Conlon
8843	Ingrid Emerick
8844	Christina Henry De Tes
8845	Darryl Reanney
8846	Louise Fitzhugh
8847	Richard Shenkman
8848	Dion Fortune
8849	Kenneth W. Royce
8850	Boston T. Party
8851	Robert Shea
8852	Robert Anton Wilson
8853	Monica McInerney
8854	Ben Jeapes
8855	Hana Wirth-Nesher
8856	Clifford A. Pickover
8857	Joann Morse
8858	Kerstin Ekman
8859	Marilyn Pappano
8860	Mary Balogh
8861	Hailey North
8862	Karen Anders
8863	Kristin Hardy
8864	Karen Ranney
8865	Candace Camp
8866	Michele Albert
8867	John Roger
8868	PC LEARNING LAB
8869	Kristen Britain
8870	Charles J. Keating
8871	Jane Resh Thomas
8872	Lauren Brooke
8873	Judy Tatchell
8874	L. Moeri
8875	Nicholas Edwards
8876	Janni Lee Simner
8877	Mike Jahn
8878	Gorman
8879	Claire Rudolf Murphy
8880	Mary Jane Auch
8881	Judy Richter
8882	Pam Ryan
8883	Mary Stanton
8884	D. Craig
8885	David Burn
8886	Cecilia Fitzsimons
8887	Judy Alter
8888	Lange Lewis
8889	Alistair Maclean
8890	Francesca Stanfill
8891	Joyce E. Strom-Paikin RN
8892	H. E. Bates
8893	William McGivern
8894	Robert Goddard
8895	Bruce Nicolaysen
8896	C. Peterson
8897	Pricilla Hamilton
8898	Sanders
8899	James Martin
8900	Louis W. Storms IV
8901	Scott J. Peterson (MCSD MCT)
8902	Gary J. Nutt
8903	Wout J Hofman
8904	Janell Cannon
8905	Patricia Polacco
8906	Renee Graef
8907	David Kirk
8908	Robert Nisbet
8909	Sarah Dessen
8910	Brian Gallagher
8911	Thomas H. Cook
8912	Algernon B. Mitford
8913	Linda Piazza
8914	Cynthia Blair
8915	Nicholas Pine
8916	Robert Browning
8917	Rick Beech
8918	Rui Nunes
8919	Rhidian Brook
8920	Steven Millhauser
8921	Eca De Quieros
8922	Lucy Ellmann
8923	Jeremy Narby
8924	Doris R. Meredith
8925	Jay Winik
8926	Johanna Ellsworth
8927	Caroline MacDonald
8928	Tristine Rainer
8929	Anaïs Nin
8930	Darien Cooper
8931	Ken J. Roberts
8932	Joyce Rupp
8933	Jane Pitz
8934	Mark E. Thibodeaux
8935	Claire Cloninger
8936	Evelyn Christenson
8937	Loretta LaRoche
8938	Lyn Holley Doucet
8939	Macrina Wiederkehr
8940	Paula D'Arcy
8941	Brian Harper
8942	Steve  Pieczenik
8943	Charles Mackay
8944	Janine M. Benyus
8945	Cindy Stone
8946	Frances Moore Lappe
8947	Anna Lappé
8948	Eva Hoffman
8949	Declan Kiberd
8950	Desmond Bagley
8951	Lynsay Sands
8952	Robert Kaplow
8953	Kaori Yuki
8954	Nina Olligschläger
8955	Kazushi Hagiwara
8956	Robert Gernhardt
8957	Philipp Rippel
8958	Fatima Igramhan-Parsons
8959	Jacques Vallee
8960	Kristen Stagg
8961	Jesse Lee Kercheval
8962	Ruth Brown
8963	Peter Barrett
8964	Christina Hoff-Sommers
8965	Cal Thomas
8966	Laura C. Schlessinger
8967	Ted Andrews
8968	Bevarly
8969	Suzi Golden
8970	Liz Fielding
8971	Amy Wallace
8972	Laura Scribner Kastner
8973	Jennifer F. Wyatt
8974	Isabel Stanley
8975	James Duncan
8976	Frank McSherry
8977	Charles Waugh
8978	Mart
8979	Michael Levin
8980	Rosemary Wells
8981	Joe Dominguez
8982	Vicki Robin
8983	Elizabeth Pope
8984	John Gilstrap
8985	Stephen Horn
8986	Jack Olsen
8987	Joel Porte
8988	William Poundstone
8989	Sara Donati
8990	Laraine T. Zappert
8991	Christopher M. Byron
8992	Christopher Down
8993	Li
8994	Booth Tarkington
8995	Tim Sandlin
8996	Joseph D. Pistone
8997	Jonathan Baird
8998	Carol M. Allen
8999	Tony Strong
9000	Alistair MacLeod
9001	John Colby
9002	Inigo Surguy
9003	Rudiger Voigt
9004	Jeffrey Haas
9005	R. D. Ginn
9006	Rick Fields
9007	Peggy Taylor
9008	Rex Weyler
9009	Rick Ingrasci
9010	David Breashears
9011	Walter Satterthwait
9012	William Mize
9013	C. J. Box
9014	Peter Moore Smith
9015	Denise Mina
9016	Ron Franscell
9017	Amanda Foreman
9018	David Starkey
9019	Elizabeth Jane Howard
9020	Charles Spencer
9021	Earl Spencer
9022	Nancy Mitford
9023	Nancy Singer
9024	Austin S. Camacho
9025	Gregg Hurwitz
9026	Colin Bateman
9027	Gil Brewer
9028	E. V. Cunningham
9029	Gillian Roberts
9030	Edward Lear
9031	Stuart R. Kaplan
9032	Mike Myers
9033	Sarah Lyddon Morrison
9034	Joshua Halberstam
9035	Bruce Porter
9036	Mark Christensen
9037	MATSURI AKINO
9038	Mari Akino
9039	Kanan
9040	Sakurako Gokurakuin
9041	Ken Akamatsu
9042	Yukito Kishiro
9043	Byron Preiss
9044	Masami Tsuda
9045	Rachel Hawthorne
9046	Mark Kalesniko
9047	Reiko Momochi
9048	Tokyopop
9049	Rei Idumi
9050	Tatsuya Hamazaki
9051	Miwa Ueda
9052	Dan Papia
9053	Beverley Birch
9054	Tony Kerins
9055	Christopher Hart
9056	Hinako Ashihara
9057	Tomoko Taniguchi
9058	John Burningham
9059	Barrett
9060	Storytime Collection Childrens
9061	Terry Deary
9062	Barbara Allen
9063	Philip Reeve
9064	Dreamworks
9065	Angela Sommer-Bodenburg
9066	Amelie Glienke
9067	Kjartan Poskitt
9068	Chris Fisher
9069	Phil Roxbee-Cox
9070	Sue Hellard
9071	Alan Gibbons
9072	Apsley Cherry Garrard
9073	Anna Wimschneider
9074	Brigitte Walitzek
9075	John S Mill
9076	Michael Sontheimer
9077	Heinrich Von Kleist
9078	Helmut Sembdner
9079	Phyllis D. James
9080	Marcel Reich-Ranicki
9081	Richard Zoozmann
9082	Irma Kurtz
9083	Craig Smith
9084	Knut Krüger
9085	Troy Denning
9086	Philip; Slattery
9087	Joan (editor) Pullman
9088	Joris-Karl Huysmans
9089	Simon Callow
9090	George Chapman
9091	Isabel Alcántara
9092	Sandra Egnolff
9093	Catherine Crowe
9094	Gina Wisker
9095	Deborah Grandinetti
9096	David Colbert
9097	Jarrold Publishing
9098	Alexander Trocchi
9099	Judith Herrin
9100	Roger Highfield
9101	Carlo Fruttero
9102	Franco Lucentini
9103	Richard Taylor
9104	W. E. B. Griffin
9105	Rudolf Steiner
9106	D. Osmond
9107	J. Collis
9108	Carlo A. Michelini
9109	Cate Tiernan
9110	Matilde Olivella Castells
9111	Elizabeth Guzmán
9112	Paloma
9113	Christopher Kendris
9114	And The Language Experts At Berlitz
9115	David A. Van Meter
9116	Kathy Herman
9117	Al Roker
9118	D. J. Donaldson
9119	Michael H. Brown
9120	Jeff Coghill
9121	Eugene C. Kennedy
9122	Patricia Sargent
9123	Garson Kanin
9124	Twain
9125	Nathan Pritikin
9126	Al Gore
9127	Lois And Louis Darling
9128	Kay Mills
9129	Susan Sheehan
9130	Edith Deen
9131	Ian St.James
9132	John Buchan
9133	Roz Levine
9134	Enid C. King
9135	Brian Price T
9136	Harper Collins Publishers
9137	R. K. Gordon
9138	Charles S. Carver
9139	Michael F. Scheier
9140	Calvin S. Hall
9141	Vernon J. Nordby
9142	Michael Kanaly
9143	Richard H. Green
9144	Louise Hay
9145	Janet Kagan
9146	Colonel David H. Hackworth
9147	Julie Sherman
9148	Robert Bramson
9149	Michele Hall
9150	Robert Graves
9151	O. Henry
9152	Holly Thompson
9153	Kathleen Givens
9154	Jim Harrison
9155	Aramis Thorn
9156	Nancy Springer
9157	Gilles Perrault
9158	Stephen Knight
9159	Morris L. West
9160	Jean Plaidy
9161	Ethel Barrett
9162	Tracy West
9163	Keith Batcheller
9164	Judith Gould
9165	BH&amp;G Editors
9166	Simone Simmons
9167	Peter J. Heck
9168	Richard Ellmann
9169	T Cooper
9170	Wolfgang Schüssel
9171	Ilon Wikland
9172	Sheri McGregor
9173	Jurek Becker
9174	James Cowan
9175	Maisie Mosco
9176	Stan Rapp
9177	Tom Collins
9178	Hal Rosenbluth
9179	David H. Maister
9180	Eric A. Knudsen
9181	A. Grove Day
9182	Robert B. Miller
9183	Stephen E. Heiman
9184	Tad Tuleja
9185	Michael LeBoeuf
9186	Shiva Naipaul
9187	James B. South
9188	William Irwin
9189	Rob Macgregor
9190	Gregory Benford
9191	Elizabeth Castro
9192	Doris Egan
9193	Martha Wells
9194	Pagan Kennedy
9195	Sherwood Smith
9196	Leonard Maltin
9197	Tomie De Paola
9198	Rising Moon Editors
9199	Don Hewitt
9200	Jill Marie Landis
9201	Hampton Howard
9202	Velda Johnston
9203	Howard Cosell
9204	Peter Bonventre
9205	Sol Stein
9206	Regina Kehn
9207	Heike Schwarzbauer
9208	Rick T
9209	Joe Benitez
9210	Marcia Chen
9211	David
9212	Christopher Roden
9213	Michael Hayden
9214	Rachael Leigh Cook
9215	Giovanni Boccaccio
9216	G. H. McWilliam
9217	Emilio Salgari
9218	Alma Maritano
9219	Luigi Ricci
9220	Christian Gauss
9221	Jack Kornfield
9222	Carr Clifton
9223	Patricia Wentworth
9224	Jack Du Brul
9225	Richard Steinberg
9226	Rick Bundschuh
9227	Penny Jordan
