author_id	isbn
9036	0671870238
802	0345346904
9037	1591823641
9038	1591823633
9039	193248020X
9040	1932480099
9041	1591820162
9042	1569310491
9042	1569310491
9043	0743458206
9044	1591824729
2232	0060530804
9045	0553493264
9044	1591821819
9044	1591820588
9046	1560974109
9047	1591823951
9047	1591823935
9048	1591822246
9049	159182415X
9050	159182415X
9049	1591824141
9050	1591824141
9051	1931514186
9052	1931514186
9051	1931514178
9051	193151416X
9051	193151416X
9051	1931514151
9051	1931514151
9053	0872262278
9054	0872262278
9055	082302377X
9044	1591821800
9044	1591820596
7171	159182303X
9044	1931514798
9044	1931514798
9044	1931514801
7167	1591160502
7167	156931568X
7167	1569314748
7167	1569314071
7167	1569312648
7167	1569312273
7167	1569311897
7167	1569311382
9056	1591823455
9048	1591825369
9057	1586649000
9058	0224045814
9059	0751505366
9060	1841640212
2499	0553563971
9061	0571197418
9062	0571197418
9063	0571197418
274	0330482432
9064	0141307757
9065	0750004088
9066	0750004088
9067	059013387X
9068	059013387X
9069	0746020899
9070	0746020899
6884	0006751032
9071	1858811945
9072	0330481355
5373	0099769913
141	3404143434
9073	3492107400
93	3453152271
5910	3404148932
8455	3257225350
1705	3596113318
2485	3596113318
9074	3596113318
9075	3150034914
9076	3880220131
9077	3150000912
9078	3150000912
373	3499230755
9079	3499230755
193	3499230755
93	3453137442
9080	3421051496
283	3257008724
9081	3257008724
9082	1857025539
410	3426618303
9083	3426611384
8456	3442447186
9084	3442447186
1000	0553050680
9085	1560761210
1352	0747272522
9086	0385606990
9087	0385606990
9088	1843910500
9089	1843910500
1518	0439288886
6465	1840221178
9090	1840221178
9091	3791321641
9092	3791321641
9093	1840225025
9094	0340857382
2147	057117857X
175	0345391837
9095	0762413697
9096	0141315741
9097	0711708770
9098	0802139779
9099	0297643347
9100	1900512440
627	0571081789
283	0156236001
9101	0156236001
9102	0156236001
9103	1844130533
1591	0310209307
821	0060177888
542	0440214114
372	0671016652
9104	0515110132
8581	0446607827
1108	0613572742
9105	0919924034
9106	0919924034
9107	0919924034
3107	0448210339
9108	0448210339
4500	0312099436
255	0451450442
165	0440987202
9109	0142301094
483	0446357421
9110	0130314803
9111	0130314803
9112	0130314803
9113	0812092821
9114	0764551949
9115	0312959249
9116	1576739562
9117	0684868938
9118	0312966814
570	0399141065
2180	0425171272
9119	1880033100
7869	0804900973
7870	0804900973
4763	0449215571
5465	0451516060
9120	0764585932
334	0553212478
9121	0671432427
9122	0517569620
9123	0671827944
9124	0671701363
9125	0553247727
65	0842329242
66	0842329242
564	0553106333
3427	0395683297
9126	0395683297
9127	0395683297
280	0590451782
9128	0452270529
562	0425168298
948	1566193087
283	0553213423
350	0553213423
9129	0394713788
236	0345433165
9130	0785804714
9131	0002229544
9132	0140011307
1193	0671007343
1158	067084943X
76	0671799045
9133	067178501X
1976	0721406270
9134	0721406270
9135	0721406270
9136	0062508326
470	0486264661
5381	0486272818
9137	0486272648
8916	0486277836
2457	048627053X
1673	0064472531
9138	0205131999
9139	0205131999
9140	0451625781
9141	0451625781
9142	0441005004
9143	002346450X
8714	0312280637
3210	0380017822
367	0515129232
136	0345400011
5401	0316898163
9144	0937611018
9145	0965834522
9146	0671695347
9147	0671695347
9148	0671758748
61	0399147659
9149	0399147659
7146	0671869205
3631	0374525102
9150	0140003185
9151	1853262412
9152	1880656655
1070	0812544196
9153	0446610526
9154	0385285965
1664	0140017917
9155	0741409577
9156	0380784130
324	0345367693
325	0345367693
324	0345373529
748	096623460X
4028	0140165347
483	0446357448
9157	0805209522
9158	0385147635
9159	0708905307
284	0060510323
582	0061008095
5915	0446606294
1091	0671689746
284	0060951273
759	0374523789
2653	0449208885
9160	0399136002
7	067972768X
5915	0380723409
2822	0380790904
9161	0800711246
4219	0439104645
9162	0439104645
5617	0439160197
9163	0439160197
3790	0439104661
9164	0451401182
3314	0345370139
5757	0451145577
1282	0440207428
346	0446608106
9165	0553562916
9166	0345435907
60	0385319215
7514	0684855135
9167	0425160343
9167	0425155129
9167	0425165671
1093	0553574566
9168	0394759842
9169	188845136X
1011	0553347756
9170	3800015064
6876	3800015064
2723	3789129453
9171	3789129453
7434	0452278384
7435	0452278384
4427	0743250192
9172	0743250192
3114	1551664348
58	0061099732
1051	3453149793
9173	3518404741
1097	3442722357
1020	3502151040
9174	1570623392
9175	0340590262
1108	3518366823
9176	0452262380
9177	0452262380
9178	0688132464
9179	0684834669
9180	1566471192
9181	1566471192
9182	0446393568
9183	0446393568
9184	0446393568
9185	0425114686
3911	0515110396
1936	0385335555
606	0385414587
606	0449911373
144	0399142193
232	0385729332
9186	0140048944
1255	0385333005
5559	0671517635
9187	0812695313
9188	0812695313
9156	0671606832
740	0345428919
9189	0553289314
1064	0399134999
9190	0399134999
9191	0321130073
5537	0812523113
9192	0886775388
9193	0312853742
5874	0441010210
5343	0451454146
9194	0684854422
9195	0312877994
4019	0505525542
324	0345448995
325	0345448995
150	0061099155
605	0671878638
8409	0671878638
5559	0802139981
866	0886778913
9196	0451198379
9197	0152337016
9198	0873585763
9199	0394546415
9200	051512768X
9201	0312916671
2503	0671218336
3070	0671218336
2339	0449700895
9202	031203833X
9203	0688044816
9204	0688044816
9205	0688035418
3537	0679723250
1764	0441203981
1764	0441048854
1764	0441787541
1764	0441888054
1764	0441001068
1764	0441860397
1764	0441748635
1245	0374455031
9206	0374455031
9207	0374455031
9208	0374455031
9209	1582402159
9210	1582402159
2457	0140449132
2808	0140449132
2808	0140449132
9211	0140449132
904	0192823795
9212	0192823795
191	0394758277
847	0375405119
9213	0375405119
3821	0739307320
9214	0739307320
9215	014044629X
9216	014044629X
9216	014044629X
1664	0140184937
1317	1587156865
1869	1400100666
9217	9505812760
9218	9505812760
90	0451527461
9219	0451527461
9220	0451527461
3000	078688942X
3001	078688942X
9221	0553373854
7241	0688171451
9222	0942394577
1264	0345315715
1264	0345336275
2042	0425115291
4601	1551667010
144	0425168220
875	0425168220
3406	0425168220
889	0440220793
9223	0446301353
562	0425146413
2241	0553566075
9224	0451409639
9225	0553580167
369	0590341286
370	0590341286
9226	0310535212
3701	0880385480
2005	0380793342
494	0140285105
2457	0486295729
3973	0486295729
5454	0140622160
2180	0515094773
483	068803196X
291	060303294X
9227	1551664445
9228	0373271948
1401	2080701142
5936	158243140X
9229	0138153094
9230	0452011345
8856	0764912518
9231	1588800296
396	0486275574
9232	1857933206
757	0349107688
9233	0868065951
1164	0860682854
5127	0811214575
9234	1862053642
4111	014043061X
9235	014043061X
1615	0679738134
9236	0140028668
2223	0345255577
9237	0553121375
2979	0553252526
9238	0553109782
9239	0553109782
2514	0671632663
9240	0671501070
7829	0671501070
3892	081253221X
1739	081253221X
9241	081253221X
9242	081253221X
1111	0671027514
531	0451404327
3694	0310200059
9243	1576736261
2503	0345333926
1427	0446603503
2503	0345257502
3589	0812510127
5497	0440225825
533	0425191729
9244	0849396409
9245	0879800429
9246	0879800429
9247	0879800429
9248	0446349763
9249	0446349763
9250	0553227386
9251	0553227386
9252	0138094764
9253	0471084263
9254	0911654690
4147	0385484984
329	0878575707
9255	0878575707
9256	0671832638
9257	0449144585
9258	0449243583
1731	0394558332
9259	0312977026
9260	067346427X
9261	067346427X
9262	067346427X
9263	044990668X
9264	0465005594
3699	0465005594
252	044022330X
9265	2211016529
9266	0752803409
9267	0609800140
7581	1893732126
3190	3499231670
9268	3499231670
8851	3499222736
3190	3499222736
9269	3499222736
8851	3499222728
3190	3499222728
9269	3499222728
954	0375431403
533	0553050044
9270	0911104674
9270	0911104674
2694	0380725347
3756	0312978820
9271	0889951853
9272	0002005395
7957	1551668076
1035	0670892084
9273	0888012748
9274	0889951918
265	0812534085
9273	0888012268
404	0394740181
404	0394740181
9275	0394740181
9276	0394740181
9277	0812589505
9278	076150592X
9000	077109969X
3923	077109969X
8297	039304632X
9279	1552631885
9280	0385475004
265	0553279580
440	0553276409
2941	0679731725
2325	0886776287
9281	0385172419
9282	0889223025
9283	0889223025
9284	0889223025
9285	0889221456
9286	0919591566
9287	0064402754
9288	088001539X
663	0380441071
39	0451210638
2223	0345346890
9289	0486290387
180	0486290387
9290	0525938508
9291	0373052987
9292	0373052367
9293	0373054742
9294	0671570986
9295	0671571117
4391	0373095287
9296	0440149843
9297	0440118891
542	0440173701
9298	0373089899
4375	0906710618
4375	0906710618
120	0375432329
368	0399151060
3114	0739437631
246	0345456521
66	0842384065
9299	0842332340
66	0842332340
2241	0425191796
2286	0449207005
9300	0060809078
1090	0060809078
735	0446600768
9301	0451186729
3457	074341134X
281	0804103658
9302	0345347676
9303	0553109332
5443	0764225170
8086	0395636264
531	0451402383
531	0451402340
9304	0345284364
625	0671525751
9305	0743227611
1251	0670030511
1252	0670030511
7476	0670891797
4933	015100692X
7943	0802733794
555	0609602497
872	0312864833
1800	1888363819
2591	0802713432
971	0375431314
9306	155166884X
2591	0783889542
9307	0156790157
9308	0312272197
9309	0312863462
9310	0743446496
9311	0743446496
9312	0385502176
54	0060158638
1590	0805056637
745	0064407691
746	0064407691
2497	0064407691
9313	0385314698
1023	0156000520
2125	0553110004
9314	0881762024
9315	0312208804
9316	076455168X
9317	076455168X
9318	087483435X
9319	0590415719
9320	0590415719
9321	0070540403
9322	1563083701
9323	0938756370
9324	0938756370
9325	0917846494
9326	0917846494
9327	0874835909
9328	0385127685
9329	0874834473
9330	0963870580
83	1566197198
9331	0945353863
9332	0192761870
9333	0192761870
9334	0060193328
3688	044900211X
9335	0786000511
9336	0553373730
719	0671004239
9337	084236966X
5267	0843946954
9338	0786866020
9339	0786866020
9340	0786866020
1563	0786866020
3911	0399146725
246	0449006565
246	0345440048
1877	0345385071
1435	0553580337
1440	0553580337
1441	0553580337
5481	0425153088
1696	0425166139
1877	0140282513
500	0345376579
1118	0451458540
9341	0441007511
9342	0380791285
9342	0380791277
9343	0671629689
9344	0671027212
2558	075284413X
9345	0460878247
4722	0670899771
9346	0700606572
9347	0700606572
9348	0874775191
9349	0060391634
9350	0374192030
2680	345313138X
3738	345313138X
9351	2038716633
9352	1400001625
283	0192833901
9353	0192833901
501	0140432620
9354	0140432620
9355	0140432620
9356	0939218208
9357	0939218208
1559	0679457526
9358	037550298X
9088	3423130989
9359	3423130989
1231	3463403021
9360	1561451010
9361	1561451010
9362	0385496052
1299	006103066X
6033	0446610550
533	0399150412
3799	0399150412
63	0440207770
9363	0861710649
9364	0062585215
2712	0553297945
9365	1901881555
9366	1901881555
3632	0440228352
973	0679894772
9367	0886776783
148	9500705117
54	0571206484
9368	0743201116
9369	0743201116
105	0316769509
9370	0553585509
141	0451150716
9371	0380704161
9372	0812553861
9373	1403905843
9374	0399137920
9375	0786814225
1964	0886775280
2512	0886775280
9376	0886775280
255	0061059056
9377	0304353493
9378	3770149599
500	344243761X
9379	344243761X
1142	3596129052
9380	0738849901
9381	0738849901
9382	0739438573
971	037541178X
182	039914675X
9383	0061066079
1964	0451522796
9384	0451522796
9385	157748794X
1213	0671007610
1213	0671534718
1297	0440904196
9386	1885840020
9387	1885840020
240	0553273299
60	0671741187
1427	0590568795
1427	0590568825
1427	0590568744
1427	0590483471
1427	0590483455
1427	0590483544
1427	059048351X
1427	0590568752
2232	0590568760
1427	0590494503
1427	0590483501
9388	0312110790
5689	0517585154
9389	1585421359
9390	0805064478
9391	9023405587
8095	0743467329
9392	044900709X
970	0345453409
893	0440147190
9393	0451456068
498	0060521902
5846	0743482212
9394	0812520327
1195	037321877X
582	0440235154
9395	0964631601
9396	0515136433
8061	0786010126
9156	0671452533
1344	0373037716
9397	0345295463
1338	0743424107
9398	0425190943
4016	0312984839
127	0446353957
368	0373835922
551	0449003302
9399	0312987013
182	0399140751
9400	0743479068
76	0671722131
6425	0812575393
3343	0451172507
1625	0312993536
9190	0061056383
9401	0373222815
9402	0451210972
409	3453177746
9403	3453177746
9404	0747257833
9405	0399129111
9406	0399131280
9405	0312059612
9407	039915034X
4470	0345428293
3457	0743411323
9407	0805053077
9408	0446527378
9405	0312155581
9405	0060177012
2666	0312280661
6169	0312280661
9407	0446527386
2340	0805071903
4470	0345443268
233	0449908593
81	0449911799
81	0449911721
81	0449911780
81	0449911896
9409	0345410033
9410	0345439600
9411	0030597862
575	0345353617
9412	0061003964
3614	0553561111
4277	0671024353
127	0446601853
9413	0758203896
9414	0373121717
9415	0385411235
4437	0060989238
9416	0758206283
6467	0060195460
6467	0060195460
5339	0312992327
5695	0380727293
9417	0967303516
9418	0967303516
3898	0967303516
3614	0553561375
2655	0449211584
3923	0452280192
5463	0060186941
6430	0060186941
9419	0553110748
9420	0553110748
9421	0786863269
9422	0688110290
9423	0688110290
9424	0688110290
1299	0060196300
9425	0684850737
9426	0810931850
9427	0030463262
9428	0030463262
9429	0030463262
2503	0449235998
3070	0449235998
904	0451524780
4555	0451524780
1590	3499229935
9430	3499229935
9431	2871294011
866	0312872836
56	0140258175
9431	1569312036
9431	1569312036
9431	1569312028
9431	1569312028
9431	1569311285
9431	1569311285
9431	1569311374
9431	1569311374
9431	1569310858
9431	1569310858
9431	1569310203
9431	1569310203
9431	1569310165
9431	1569310165
9431	1569319626
9431	1569319626
9432	1568361181
9433	1568361181
9432	1568361173
9433	1568361173
9434	1892213974
9432	1892213974
9435	159264029X
1245	0140074317
1246	0140074317
2694	1874061688
3536	0670875953
9436	1590580680
1948	014026065X
9437	0714120022
9438	0786810424
9439	0786810424
9440	0740706020
1430	0316142573
9441	0316142573
9442	0316142573
9443	0789447649
7328	0448431025
9444	1876825251
9445	1876825251
9446	1575727331
2094	0141310979
3404	0141310979
2924	0394751027
9447	0525470417
9448	0451628004
9449	0451198808
9450	0446603422
9451	0446603422
9452	0672604426
311	0915144182
9453	0915144182
1430	0316141631
9454	0316141631
9455	0316141631
3313	0449206092
958	0876853904
553	0553100017
553	0553100009
61	0684195984
61	0399141464
61	0684195305
61	0941711420
4443	0786866195
2241	0553091735
336	0425177068
7365	0312198299
9456	0026125803
3619	1585420093
9457	0786904739
5873	0553276123
5873	0812551079
9458	1560768983
7175	0441000541
9459	0061054658
2392	0886773849
2311	0886775272
9457	0786905018
9460	0821743279
9461	006050675X
7020	0765305224
1040	0786918179
1041	0786918179
7020	0765300265
9461	0060506512
7023	0553575651
1441	0553575651
3996	0756400996
7023	0553575643
1040	0061020575
1041	0061020575
7023	0553575635
1441	0553575635
866	0886772885
4098	0451456408
6443	0886779804
9462	0886779804
141	0812575237
1059	0812575237
7020	0812575237
9463	078691808X
1118	0451452682
1435	0553110845
1440	0553110845
3301	0756400007
9464	1930662513
1964	1903650267
5900	3518398873
5900	3518398873
9465	3518398873
9466	3518398873
9467	0525935762
9468	0345437829
9469	0862417031
9470	157322135X
9471	0812815904
9472	0812815904
4196	0345333748
2028	0740713906
7464	0670030295
3688	0451211480
127	0743245520
1596	0140440755
1090	0140440755
126	0449209733
9473	0399142177
9474	0140112847
3315	0812534271
3316	0812534271
9475	0375753788
9476	1590710088
9173	0452281709
9477	0452281709
4557	000654861X
3252	0452274427
1157	0836220870
9478	0130816795
9479	0130816795
6771	0399141960
9480	0898796407
9481	0898796407
9482	0898796407
9483	0898796407
9484	0028613228
9485	0898796342
59	0425194515
2694	0688132286
1012	0688132286
2694	0060198303
4300	0679408193
9486	1931201080
9487	0393951693
9488	0816727953
324	0446532215
325	0446532215
9489	0312964293
3829	0312964293
6395	0312956789
4476	0380727544
3418	0345466632
2529	0440237246
9490	0771087462
9491	0060973323
4028	0140065598
4937	0440359376
4145	0553103105
744	0006135986
1627	0553572202
5014	0898704448
570	0399144714
9492	0312859279
9492	0812589173
9492	0312866925
9492	0441001963
9492	0441033423
9492	0441662250
9492	0441182003
9492	0441799779
9492	0441944604
9492	0441385540
7023	0553565699
7023	0553375636
7023	0553374451
3609	0553381709
9493	0373195818
9494	0060962348
9495	0446526924
9496	0446526924
9497	0446526924
640	0312275714
9498	2266025791
388	0440343194
367	0449212645
9499	0970566506
1703	0553252704
9500	0880117834
9501	0880117834
141	067082982X
9502	0919591051
6176	0440164842
5425	0440226457
2457	0140440232
9503	0140440232
9504	0140440232
531	0451204301
65	0842329269
66	0842329269
9505	0786868155
9506	0156002523
9507	0440507626
1059	0380976307
308	0380976307
872	0380976307
9508	0380976307
9509	0887306918
9510	0887306918
9511	0887306918
9512	0887306918
9513	0840791712
3326	0140380736
9514	0689828772
1485	0689313535
9515	0679411836
5051	0151962960
9516	3404921178
9517	3404921178
8271	0451136330
9518	0061001023
9519	0843934557
9520	0312961006
9521	2266041517
9522	2290047155
9523	2226120467
2006	0446523089
9524	0373226136
3951	0688167810
9525	0373704526
368	0373484895
426	0451524497
9503	0451524497
976	0449234576
9526	014025773X
9527	0395533627
9528	0393963039
6306	0393963039
9529	0941104311
3775	0375401296
1782	0393322157
3089	0060005424
9530	3404615131
2655	0449205878
9531	0670813699
1290	0552996181
130	0451211561
9532	3499420694
9533	3257218362
187	0380729407
9534	0310214653
9535	0310214653
9536	0486299929
9537	0486278042
9538	0486282252
9539	0738807338
8984	0446523151
17	1558749209
18	1558749209
1694	0446601020
2515	0446601020
8110	3492238882
9540	3492238882
9541	3257205368
1233	0749396547
9542	0749396547
9543	325130058X
9544	325130058X
9545	3794147286
9546	3548243746
1085	0670814458
9547	0816707987
9548	3426617277
9549	185863864X
4103	3596294312
9550	3453209419
9551	0595250955
59	0399135790
794	0345356950
4803	2253060224
4803	2253060224
687	2253060224
9552	2253060224
1431	0312265859
9553	0130421499
9554	0130421499
9555	0673980111
9556	157029237X
9557	0935989870
9558	0935989870
9559	0935989870
9560	0935989870
9561	0876591063
9562	0876591063
9563	0876591195
9564	0876591195
9565	0935989900
9566	0553380303
9567	0553380303
9568	0316744441
4918	0316779032
4917	0316779032
9569	089586763X
9570	0827348916
9571	0060406046
9572	0312636490
9573	0312636490
9574	0671739999
4917	0912500212
1473	1576734587
9575	1576734587
9576	0786884525
1658	0553347187
9577	0553347187
9578	0671537628
9579	0553226630
9165	0553580655
9580	0440127092
9581	0671836285
9582	0312969767
9583	0440214475
9584	0380790750
9585	0671027271
9586	0764561960
9587	0831788356
9588	1566910838
9589	0803893728
9590	1558534334
9591	0873374789
9592	0873374789
9593	0395714060
9594	0878570764
9595	0380758962
9596	0553088122
9597	0879752408
9598	0425096505
9599	0822023016
9600	0822023016
9601	0307336565
9602	0307336565
9603	0307336565
9604	0307336565
6066	0486224570
9605	0842346740
9606	0805061835
1803	0805061835
144	0425165701
84	0425165701
414	0451522273
9607	0451522273
9608	0767900189
2396	0060196661
9609	344242366X
1264	2070415708
7023	2290316296
9610	2290316296
7023	2290313238
9610	2290313238
7023	2290303607
9611	2290304778
9612	2290042560
1062	2290331341
9613	2290331341
9614	2290331341
9615	2290331341
9616	2226135022
9617	0449003213
114	0688046592
9618	3548332374
9619	3548332374
9620	2207304183
1407	2207304183
9621	2207304132
9622	2207304116
9623	2207304116
9624	2207304078
5111	2207304027
805	2207304019
1407	2207304019
805	2207304000
1407	2207304000
9625	2207303993
9626	2207303888
3715	2207301656
187	2207250660
9627	2207250660
9628	2742743537
531	0399148779
61	3442439019
9629	3442439019
5250	0452281725
502	0385092148
177	0385092148
9630	0745916147
9631	0830727639
9632	0662174860
9633	187963905X
9634	187963905X
9635	187963905X
9636	0380795671
9637	1567181449
9638	0805047794
6567	0671542141
2102	0553211161
2660	0812556070
872	0812532597
9639	0879050721
1264	0345339967
9640	3442089832
9641	3442089832
9642	1414034563
4619	0880385871
9643	0141182253
9644	0060526769
9645	1858285283
9646	1858285283
9647	1858285283
9648	0385404859
9649	0375760520
9650	0375760520
9651	0375760520
889	0525945768
9652	1592400388
198	0060589272
9653	0553583158
9654	0804102511
9655	0137791577
9654	0804118213
2977	0425148297
929	0670628301
9656	0312868278
9657	0395752906
9658	0060523492
4440	0451209443
9659	0689311982
9660	0312039409
3464	0451207947
2042	042519065X
9661	0060008369
9662	0451208773
875	0425190919
3406	0425190919
144	0425190919
9663	006103181X
9664	0446612901
2042	051513581X
2043	051513581X
368	0515119202
368	1551660504
7101	0671013947
9665	0451197534
4612	0425188795
4484	0515134864
9666	0312925778
1282	031228361X
4443	0786889845
6425	0765341697
2042	0060094397
2043	0060094397
9667	0451410645
9668	0446610402
2747	0061032425
1561	0743405900
712	0425163415
2042	0425187721
2043	0425187721
6837	0553574035
5497	044022473X
9669	0091833345
9670	0899972020
4688	0553254502
1085	0140097058
9671	0688155308
114	0688046606
9672	0451624769
2181	0441006949
5378	0747265453
5378	0747263884
9673	0140137815
282	0156767503
814	0380563908
3314	0345331176
9674	0241102634
9675	0786708069
936	0743411447
641	0743411447
501	0140432264
9676	0140432264
9677	0452276772
9677	0452276772
9678	0140185887
9679	0140008950
9680	0743235053
9681	1561310271
85	0553210246
1504	0140054316
9400	0590372343
9682	0595279171
9683	0312983417
9684	0440238412
284	006054564X
1466	0385502761
4946	0440229081
9685	038550084X
187	0553257749
1361	0380005166
1726	0394309685
9686	0970141947
82	0451516680
1596	0140367829
9687	0140367829
9688	0140367829
410	0345441788
2679	1853260207
85	0140620478
9236	0679750150
2581	0679750150
7956	0060930438
9689	0671796356
9690	0671796356
3549	0811841553
9691	0811841553
9692	0811841553
414	076070015X
9693	0312261357
9694	188090845X
9695	0804818584
9696	0804818584
9695	080482052X
9697	080482052X
1624	0440237424
1705	2253030589
905	0425087700
905	2013218923
1664	0140286829
1665	2290333697
3538	0679722610
2598	1592247938
9698	958949479X
9699	958949479X
4681	0553213296
858	0812523016
1522	0553214209
1522	0140367152
2213	0140367152
9700	9500286327
1522	0689810962
9701	0689810962
9702	0062702475
2512	0385415613
7143	0449219771
9703	0195038630
9704	0385418973
2614	0345380746
9705	1564963179
9706	156496518X
9707	156496518X
9708	156496518X
9709	0891347739
9710	0891347739
8543	1566091888
9711	1566091888
9712	0891346406
9713	1573441244
9714	0140280243
9715	1570716439
9716	076151340X
9717	076151340X
6110	0345359925
9718	1562829254
9719	1562829254
9720	0688127258
1231	0140109269
7546	0452260302
9721	0140116168
1731	0449205061
5186	0886775361
255	0061020672
175	0671664948
92	0345316509
9678	0140185992
9722	006440174X
3771	0385333862
9723	0330392611
664	0684822768
7752	0374480133
9724	1842124196
9725	1559723475
9726	1559723475
9727	0812521463
6102	0394512669
894	0451192915
895	0451192915
308	0553100343
9728	0684172755
9729	0811804844
9730	0385483414
9731	0385483414
894	0451194756
895	0451194756
9732	0449905950
9733	0345342313
9734	0448168324
1012	0805004602
9735	0590449036
4904	0747232679
9736	0133140547
5886	0671732277
531	0451406176
9737	0345424115
9738	0345302656
5014	0140082565
9739	0695808117
9227	0373152507
9740	0394486986
230	0440071240
388	0688078028
9741	0688078028
9742	0312285329
9743	0380785749
4136	044920099X
324	0345385209
9744	055325555X
9745	084311861X
9746	0553249371
9747	0446911968
9748	0425077047
9749	0385278861
373	0446602345
533	0671737775
533	0553276328
1325	0446610232
1326	0446610232
1325	0812564375
1326	0812564375
1325	0812543262
1326	0812543262
1891	0061014591
483	0787103950
9750	0787103950
9751	0451409744
1233	0688147259
1325	0446523364
1326	0446523364
9752	0761512195
9753	0761512195
9754	0761504397
9755	0963425900
1070	0812571029
410	0804109729
972	0553280643
9756	0385480210
1786	0345431901
3546	0385497105
9757	0465031358
9758	0306808900
965	031219904X
9759	0312980663
9760	0062502891
9761	1570612676
9762	1570612676
2832	0451452313
9763	0767912365
9764	0767912365
9765	3293202047
9766	3293202047
9767	0595319033
9768	0201626098
9769	0201626098
9770	0684868660
52	0060194995
2207	0805065415
7526	044023655X
4016	0312979975
7526	0440236525
4016	0312979983
9771	0743226844
7526	0440234816
970	0671019740
8371	0373691300
2746	0425190927
1195	0446600814
7526	0440234808
9772	0373806841
1195	0373806841
1195	0373252579
1195	0373834683
3506	0373834683
9773	084233193X
9774	084233193X
9775	0061087130
1195	0671019635
9776	0876664206
1366	0609605216
1367	0609605216
9777	0740723367
9778	0380004801
255	2277302686
9779	2070334430
9780	2290045802
6731	2070403734
9781	2070403734
9782	2070403734
1395	220730521X
9783	2207306038
9784	2207306038
9785	2207248526
9786	2207306046
8558	2207304884
8558	2207304892
8558	2207303454
9787	2207303454
9787	2207303454
9788	2070326977
9789	2910932915
9790	2844850235
9791	2844850235
701	2846400539
701	2846400520
1324	0061091790
9792	039453896X
9793	0141006633
9794	0803723547
542	0440236851
1738	0345397843
9795	0843925795
570	0425151867
9796	0395746566
2575	0345380193
5915	0380715937
9797	0451188071
9798	0449704378
9799	0751370312
9800	0340721480
1890	0399127216
5717	0843948760
9801	0385720211
9802	0671671421
9803	0961551453
9804	0671024620
3614	0553256092
3614	0553293761
1338	067102096X
9805	0874830842
9806	1573225444
373	0446311774
3614	0553561367
9807	0882669842
9808	0743206088
9809	0826307361
1703	0312982518
6047	074320218X
144	0425180050
875	0425180050
3406	0425180050
9810	055347068X
2655	0394572726
1703	0553199609
9811	0962546895
3527	0553014803
9812	0679439196
9813	0140157352
9814	0140157352
7636	0140157352
9815	0691083886
9816	0030211212
2125	0312950586
9817	0380778130
9818	0806107014
9819	027522600X
2466	039913087X
1395	0679736646
9820	1904908004
3429	0091882109
9821	0743406230
127	0446609943
9822	0783884397
2817	0380017962
888	0316153990
9823	0375411275
9824	0375507760
440	0152022686
170	0060956860
9825	0940642247
9826	0940642247
9825	0940642247
9826	0940642247
9815	0393316041
9827	0393316041
9828	0393316041
9829	0440223970
1677	0345441109
1197	0380725576
759	3423104740
9830	3423104740
2359	3442455235
9831	3442455235
9832	0679748253
9833	3499128381
9834	3596235316
9835	3320013041
9836	3320013041
9837	3320013041
9838	343017581X
9839	343017581X
9840	0671725017
9841	0062510533
9842	1561710059
3439	0722535724
8766	0966164202
9843	1852304960
9844	0062514083
570	042518286X
177	0394712528
1698	0553250426
177	0394714342
4197	0821772287
9845	0590130048
9846	0590130048
2042	0425136612
7944	0446602698
2273	0312975112
2976	0425060055
1213	0671039903
368	0373243286
2184	0425163865
2747	0553252828
9847	0812501756
2586	0446604208
3756	0345317386
3756	0345311809
4231	0425076717
9848	0440169127
9849	0706406974
542	0440117437
9850	038055111X
9851	038055111X
9852	0446363251
9853	0935312390
9854	0935312390
3344	0679785892
4882	0679785892
1247	0020360754
9855	1586420232
5762	0060974990
4836	0671797867
3291	0375701966
7062	0802136346
9856	0330282565
9857	0310480000
9858	0310480000
6368	006093056X
9859	0060099062
9860	0312310439
9534	0310501016
1591	0310501016
9861	0310501016
3892	0812535707
9744	0553274074
2592	0380754134
5104	0804112894
9862	0440526701
3637	0743243307
9863	0520223446
5131	0440223806
9864	0399146032
350	0786885238
9865	0880015233
9866	0880015233
938	0380820048
131	0553288555
9867	0399149716
9868	0393049779
9869	0849929660
9870	0849929660
9871	0849929660
9872	0374524602
9873	1887166009
9874	1887166009
9875	0679420991
9875	0394574567
9876	0801865212
9877	0801865212
9878	0801865212
9879	1568651732
3247	060980877X
9880	0671748408
606	0449909557
5130	0020236107
5169	0465021182
9881	0465021182
9882	0446677507
1163	055356949X
9883	0440223032
9884	1586480316
1083	0553262386
9885	0060957271
9886	0028617274
2905	0446301582
9887	1885171080
9888	1885171080
9889	1885171080
7797	0425046605
9890	0743457838
9891	1841192538
9892	1559701501
9893	0060596325
1731	0449912116
1731	0140255893
1731	0679446400
1731	0449911632
9894	0552998478
9895	0743469763
9896	0743469763
59	0553584480
2045	0802139590
1247	0684852225
9897	186207044X
137	0449908585
5643	0156029987
9898	1841955485
6372	0226743497
9899	0571179282
9900	0671032631
9901	0340278269
9902	0684837242
4641	0330328085
9903	0340750464
9904	0743203712
950	0393319296
9905	0786861495
253	0679410325
9906	0671737996
9907	0671737996
9908	0609809431
435	0449206211
9909	0759629625
9910	0812521617
533	055320663X
533	0671631845
533	0671742760
533	0671001809
141	0670858692
2028	0740721909
9911	0553814516
9912	0441000525
9913	0872235130
1179	0441023622
